Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Scouting,16
1501,Inactive,184
2001,Scouting,34
2001,Inactive,166
2501,Scouting,49
2501,Inactive,151
3001,Scouting,49
3001,Inactive,151
3501,Scouting,49
3501,Inactive,151
4001,Scouting,49
4001,Inactive,151
4501,Scouting,49
4501,Inactive,151
5001,Scouting,49
5001,Inactive,151
5501,Scouting,49
5501,Inactive,151
6001,Scouting,49
6001,Inactive,151
6501,Scouting,49
6501,Inactive,151
7001,Scouting,49
7001,Inactive,151
7501,Scouting,49
7501,Inactive,151
8001,Scouting,49
8001,Inactive,151
8501,Scouting,49
8501,Inactive,151
9001,Scouting,49
9001,Inactive,151
9501,Scouting,49
9501,Inactive,151
10001,Scouting,49
10001,Inactive,151
10501,Scouting,49
10501,Inactive,151
11001,Scouting,49
11001,Inactive,151
11501,Scouting,49
11501,Inactive,151
12001,Scouting,49
12001,Inactive,151
12501,Scouting,49
12501,Inactive,151
13001,Scouting,49
13001,Inactive,151
13501,Scouting,49
13501,Inactive,151
14001,Scouting,49
14001,Inactive,151
14501,Scouting,49
14501,Inactive,151
15001,Scouting,49
15001,Inactive,151
15501,Scouting,49
15501,Inactive,151
16001,Scouting,49
16001,Inactive,151
16501,Scouting,49
16501,Inactive,151
17001,Scouting,49
17001,Inactive,151
17501,Scouting,49
17501,Inactive,151
18001,Scouting,49
18001,Inactive,151
18501,Scouting,49
18501,Inactive,151
19001,Scouting,49
19001,Inactive,151
19501,Scouting,49
19501,Inactive,151
20001,Scouting,49
20001,Inactive,151
20501,Scouting,49
20501,Inactive,151
21001,Scouting,49
21001,Inactive,151
21501,Scouting,49
21501,Inactive,151
22001,Scouting,49
22001,Inactive,151
22501,Scouting,49
22501,Inactive,151
23001,Scouting,49
23001,Inactive,151
23501,Scouting,49
23501,Inactive,151
24001,Scouting,49
24001,Inactive,151
24501,Scouting,48
24501,Inactive,151
24501,Assessing,1
25001,Scouting,48
25001,Inactive,151
25001,Assessing,1
25501,Scouting,48
25501,Inactive,151
25501,Assessing,1
26001,Scouting,48
26001,Inactive,151
26001,Assessing,1
26501,Scouting,47
26501,Inactive,151
26501,Assessing,2
27001,Scouting,47
27001,Inactive,151
27001,Assessing,2
27501,Scouting,47
27501,Inactive,151
27501,Assessing,2
28001,Scouting,47
28001,Inactive,151
28001,Assessing,2
28501,Scouting,47
28501,Inactive,151
28501,Assessing,2
29001,Scouting,47
29001,Inactive,151
29001,Assessing,2
29501,Scouting,47
29501,Inactive,151
29501,Assessing,2
30001,Scouting,47
30001,Inactive,151
30001,Assessing,2
30501,Scouting,47
30501,Inactive,151
30501,Assessing,2
31001,Scouting,47
31001,Inactive,151
31001,Assessing,2
31501,Scouting,47
31501,Inactive,151
31501,Assessing,2
32001,Scouting,47
32001,Inactive,151
32001,Assessing,2
32501,Scouting,47
32501,Inactive,151
32501,Assessing,2
33001,Scouting,47
33001,Inactive,151
33001,Assessing,2
33501,Scouting,47
33501,Inactive,151
33501,Assessing,2
34001,Scouting,47
34001,Inactive,151
34001,Assessing,2
34501,Scouting,47
34501,Inactive,151
34501,Assessing,2
35001,Scouting,47
35001,Inactive,151
35001,Assessing,2
35501,Scouting,47
35501,Inactive,151
35501,Assessing,2
36001,Scouting,47
36001,Inactive,151
36001,Assessing,2
36501,Scouting,47
36501,Inactive,151
36501,Assessing,2
37001,Scouting,47
37001,Inactive,151
37001,Assessing,2
37501,Scouting,47
37501,Inactive,151
37501,Assessing,2
38001,Scouting,47
38001,Inactive,151
38001,Assessing,2
38501,Scouting,47
38501,Inactive,151
38501,Assessing,2
39001,Scouting,47
39001,Inactive,151
39001,Assessing,2
39501,Scouting,47
39501,Inactive,151
39501,Assessing,2
40001,Scouting,47
40001,Inactive,151
40001,Assessing,2
40501,Scouting,47
40501,Inactive,151
40501,Assessing,2
41001,Scouting,46
41001,Assessing,3
41001,Inactive,151
41501,Scouting,46
41501,Assessing,3
41501,Inactive,151
42001,Scouting,46
42001,Assessing,3
42001,Inactive,151
42501,Scouting,46
42501,Assessing,3
42501,Inactive,151
43001,Scouting,46
43001,Assessing,3
43001,Inactive,151
43501,Scouting,46
43501,Assessing,3
43501,Inactive,151
44001,Scouting,46
44001,Assessing,3
44001,Inactive,151
44501,Scouting,46
44501,Assessing,3
44501,Inactive,151
45001,Scouting,46
45001,Assessing,2
45001,Inactive,151
45001,Recruiting,1
45501,Scouting,46
45501,Assessing,2
45501,Inactive,151
45501,Recruiting,1
46001,Scouting,46
46001,Assessing,2
46001,Inactive,151
46001,Recruiting,1
46501,Scouting,46
46501,Assessing,2
46501,Inactive,151
46501,Recruiting,1
47001,Scouting,45
47001,Assessing,3
47001,Inactive,151
47001,Recruiting,1
47501,Scouting,45
47501,Assessing,3
47501,Inactive,151
47501,Recruiting,1
48001,Scouting,44
48001,Assessing,3
48001,Inactive,151
48001,Recruiting,2
48501,Scouting,44
48501,Assessing,3
48501,Inactive,151
48501,Recruiting,2
49001,Scouting,44
49001,Assessing,3
49001,Inactive,151
49001,Recruiting,2
49501,Scouting,44
49501,Assessing,3
49501,Inactive,151
49501,Recruiting,2
50001,Scouting,43
50001,Assessing,3
50001,Inactive,152
50001,Recruiting,2
50501,Scouting,43
50501,Assessing,3
50501,Inactive,152
50501,Recruiting,2
51001,Scouting,43
51001,Assessing,3
51001,Inactive,152
51001,Recruiting,2
51501,Scouting,42
51501,Assessing,4
51501,Inactive,152
51501,Recruiting,2
52001,Scouting,42
52001,Assessing,4
52001,Inactive,152
52001,Recruiting,2
52501,Scouting,42
52501,Assessing,4
52501,Inactive,152
52501,Recruiting,2
53001,Scouting,42
53001,Assessing,4
53001,Inactive,152
53001,Recruiting,2
53501,Scouting,42
53501,Assessing,4
53501,Inactive,152
53501,Recruiting,2
54001,Scouting,42
54001,Assessing,4
54001,Inactive,152
54001,Recruiting,2
54501,Scouting,42
54501,Assessing,4
54501,Inactive,152
54501,Recruiting,2
55001,Scouting,42
55001,Assessing,4
55001,Inactive,152
55001,Recruiting,2
55501,Scouting,42
55501,Assessing,4
55501,Inactive,152
55501,Recruiting,2
56001,Scouting,42
56001,Assessing,4
56001,Inactive,152
56001,Recruiting,2
56501,Scouting,42
56501,Assessing,4
56501,Inactive,152
56501,Recruiting,2
57001,Scouting,41
57001,Assessing,5
57001,Inactive,152
57001,Recruiting,2
57501,Scouting,41
57501,Assessing,5
57501,Inactive,152
57501,Recruiting,2
58001,Scouting,41
58001,Assessing,5
58001,Inactive,152
58001,Recruiting,2
58501,Scouting,41
58501,Assessing,5
58501,Inactive,152
58501,Recruiting,2
59001,Scouting,41
59001,Assessing,5
59001,Inactive,152
59001,Recruiting,2
59501,Scouting,41
59501,Assessing,5
59501,Inactive,152
59501,Recruiting,2
60001,Scouting,41
60001,Assessing,5
60001,Inactive,152
60001,Recruiting,2
60501,Scouting,40
