Tick,AntId,State,PosX,PosY,PosZ
1,0,Inactive,38.9981,0.1,24.0035
1,1,Inactive,38.9964,0.1,24.1982
1,2,Inactive,38.9963,0.1,24.3985
1,3,Inactive,38.9971,0.1,24.5972
1,4,Inactive,38.9964,0.1,24.7982
1,5,Inactive,38.996,0.1,25.0002
1,6,Inactive,38.9965,0.1,25.202
1,7,Inactive,38.9963,0.1,25.3986
1,8,Inactive,38.9966,0.1,25.5979
1,9,Inactive,38.997,0.1,25.8027
1,10,Inactive,39.0016,0.1,25.9963
1,11,Inactive,38.9978,0.1,26.2033
1,12,Inactive,39.0016,0.1,26.3963
1,13,Inactive,39.0016,0.1,26.5963
1,14,Inactive,38.9966,0.1,26.7979
1,15,Inactive,39.2,0.1,24
1,16,Inactive,39.2,0.1,24.2
1,17,Inactive,39.2,0.1,24.4
1,18,Inactive,39.1983,0.1,24.6036
1,19,Inactive,39.1981,0.1,24.8035
1,20,Inactive,39.2,0.1,25
1,21,Inactive,39.2,0.1,25.2
1,22,Inactive,39.2,0.1,25.4
1,23,Inactive,39.1982,0.1,25.5964
1,24,Inactive,39.1989,0.1,25.7962
1,25,Inactive,39.2,0.1,26
1,26,Inactive,39.1976,0.1,26.1968
1,27,Inactive,39.1983,0.1,26.3964
1,28,Inactive,39.1971,0.1,26.5972
1,29,Inactive,39.2,0.1,26.8
1,30,Inactive,39.3967,0.1,23.9977
1,31,Inactive,39.3979,0.1,24.1966
1,32,Inactive,39.3977,0.1,24.3967
1,33,Inactive,39.3964,0.1,24.6017
1,34,Inactive,39.3973,0.1,24.797
1,35,Inactive,39.4,0.1,25
1,36,Inactive,39.4,0.1,25.2
1,37,Inactive,39.4,0.1,25.4
1,38,Inactive,39.4,0.1,25.6
1,39,Inactive,39.4,0.1,25.8
1,40,Inactive,39.4,0.1,26
1,41,Inactive,39.3972,0.1,26.1971
1,42,Inactive,39.3977,0.1,26.4033
1,43,Inactive,39.3965,0.1,26.5981
1,44,Inactive,39.3982,0.1,26.7964
1,45,Inactive,39.5964,0.1,23.9983
1,46,Inactive,39.6,0.1,24.2
1,47,Inactive,39.6,0.1,24.4
1,48,Inactive,39.5962,0.1,24.6012
1,49,Inactive,39.5975,0.1,24.7968
1,50,Inactive,39.6,0.1,25
1,51,Inactive,39.6,0.1,25.2
1,52,Inactive,39.6,0.1,25.4
1,53,Inactive,39.6,0.1,25.6
